ID	tweet	label
dz_train_00065	@user @user وعلاه جيناك علي العين العورة حنا 🙄🙄🙄🙄🙄	negative
dz_train_00066	@user وعلاه... هذوك جاوك عباد كيما الناس، ياكلو الحنوشة، الفكارن، الخنافس..... وزيد وزيد	negative
dz_train_00067	@user @user @user الله غالب تخمام لعرب كي شكبي \n\nما فهمتش وعلاه يتعاداو و فالخر كلهم مسلمين… @user	negative
dz_train_00068	@user وعلاه الزحف يا وليدي، كرعيهم مقطوعين 🤔🤔	negative
dz_train_00069	@user لا حول ولا قوة إلا بالله وعلاه سبت الجزائريين؟؟؟؟	negative
dz_train_00070	@user خطبها وعلاه راهي تبكي 🤔\nالف مبروك والعقوبة لي مزالت متزوجتش	negative
dz_train_00071	كي يلقاو إنسان نية يلعبو بيه حتى يكرهو ، منبعد يقولك وعلاه مبقاتش النية فالبلاد	negative
dz_train_00072	وعلاه مزال كاين عيباد يهتمو بل مضهر تاعهم كثر من تصروفاتهم	negative
dz_train_00073	@user وعلاه الرجال ماعندهمش قلب والاحساس والضمير كي تبكي نقلك	negative
dz_train_00074	@user وعلاه خليجي حنا الجزائريين معمرنالكمش عينيكم🙄🙄	negative
dz_train_00075	@user فرصة 😌😇وعلاه ضيعها 😂😂	negative
dz_train_00076	@user وعلاه يهدر بالفرونسي	negative
dz_train_00077	@user ههههههه هى زواخة وعلاه نعمر بيها راسي.. متابعينها حتى هم ويكونوا كيفها..	negative
dz_train_00078	ماكاش كامل لي يقيمك ويقولك كيراك شوية😡😡😡😡😡😡	negative
dz_train_00079	@user @user ماكاش الماء، الناس ولات تخسر باطل، ١٠٠م تسقام ١٠٠مليون و ما يلقاوش الماء.	negative
dz_train_00080	@user بالنسبالي راح مجرد خرطي مهما يعمل يظل في عيني فاشل ومادار والو وملف عقود ماقبل التشغيل يكفيه كبصمة عار… @user	negative
dz_train_00081	@user ماكاش الغاز يا الله روحو تطلبو بعيد ما فيهاش و شكرا	negative
dz_train_00082	@user ياخويا ذرة كرامة ما عندوش .ماكاش gاع النيف	negative
dz_train_00083	@user يا ماكاش الروجوع روح روح وحد المخلوع🤣🤣🇩🇿	negative
dz_train_00084	@user ذوي الاحتياجات الخاصة معندهمش الحق اكثر فئة مهمشة ماكاش لي يدافع على حقوقهم	negative
dz_train_00085	RT @user ماكاش لي يقلق كيما صحاب الانرويد كي يبدلو للايفون(iphone)	negative
dz_train_00086	@user @user سيارة كنت مستحقها باش ناخذ بيها الوالد يعالج السرطان لي كلاه و الآن ربي يرحموا و زيد الحدود… @user	negative
dz_train_00087	@user ماكاش للاسف 😐🤷 @user	negative
dz_train_00088	@user @user هيا ماكاش ماكاش خلي يتخايلو و يديرو شوية شان لعمرهم واحد ماراه مقيمهم 😂😂	negative
dz_train_00089	@user يعطيك الصحة. عندهم كلام ماكاش اللي يقدر يفهمو	negative
dz_train_00090	@user يا لطيف النور ماكاش في وجههم تقول عليهم شياطين	negative
dz_train_00091	حسب مصالح الأرصاد الجوية ..\nأنه ابتداء من اليوم إن شاء الله ماكاش الصباح كاين الڨايلة مباشرة حتى للمغرب .. باش اديروا حسابكم☀️	negative
dz_train_00092	@user حتى في حالة صحة الخبر انتم غير معنيون 😂😂😂 ماكاش خو برك	negative
dz_train_00093	@user @user هذيك هي الكلمة ""يلعبوها"" مي كي تجي لصح ماكاش فرق بين تخمامهم و بين العقلية السائدة عند العامة	negative
dz_train_00094	@user الله يبارك\nفيمن راه يأثر؟\nماكاش حد اسمع بيه غير انتوما	negative
dz_train_00095	@user @user ههههه وأنت مثلا علاه جاتك في جنابك !!! جبدتكم؟ هدرت عليكم؟ قلت نتوما ؟\nحنا نديرو طوابير… @user	negative
dz_train_00096	@user @user هههه حقيقتنا الجزائريين \nماكاش تحلاب	negative
dz_train_00097	@user @user حنا عندنا السي برك احة ماكاش و الدليل كي الواحد يروح للبحر يلقى غير سي فلان و سي فلان هههههه… @user	negative
dz_train_00098	@user @user @user @user ماكاش تعليق ترد فيه على الكنديبن يا منزوع الإرادة عديم الشرف	negative
dz_train_00099	في دزاير ماكاش تخطيط للمستقبل، نوض من رقاد شوف الأمور وين راهي رايحة وتبعها	negative
dz_train_00100	@user والو مارشاريار ماكاش زدمتي تكملي هههه	negative
dz_train_00101	@user وتبقي الصور عبرة للاجيال القادمة دل كهذا ماكاش 😂😂 @user	negative
dz_train_00102	و ماكاش التريسيتي 💥 @user	negative
dz_train_00103	@user @user ماسمعتش بيها ، وين راحت ، و دوك شكون يحكي بإسم الاخرار \nيسما  خلاص ماكاش نضال تويتري؟😯	negative
dz_train_00104	@user شفت ثلث حلقات ماعجبونيش الكوبلز، ماكاش chemistry  بيناتهم، البطل لي نورماملو متنمر كي يزعف يولي كيوت ت… @user	negative
dz_train_00105	RT @user @user @user ههههه ماكاش منها القافلة تسير والكلاب تنبح لازم تنزل وتعطيهم طريحة هههه	negative
dz_train_00106	@user على الاقل يعبرو و يتواصلو ماكاش إعاقة سلوكية	negative
dz_train_00107	حاب نسأل النساء سؤال حنا ليجان بربي ان شاء الله واحد مايقعد ونكملوها فالضفة الاخرى و لبلاد راي ليكم وريونا برك كيفا… @user	negative
dz_train_00108	@user ماكاش مبهدلين قدكم نهاركم كامل نباح ف نباح	negative
dz_train_00109	@user لي خلقو خلق 7 مليار بنادم وحدوخر \nالدنيا ما توقف على حتا واحد \n\nلي يضحي بروحو تطفر غير فيه هادا وش شفت ماكا… @user	negative
dz_train_00110	@user @user @user ماكاش لي ما علابالوش بلي نتي عاقلة.حقا كاين وحدة حابة تدابز واش رايك نروحو نعطوها طريحة	negative
dz_train_00111	@user الارقام هاذو ماكاش منها راني نسيي ماكاش	negative
dz_train_00112	ماكاش خيانة قد الخيانة تاع كي صحابك يحولوا للبحر و مايحلبوكش 😩💔	negative
dz_train_00113	@user كي ماكاش بنات الفاميلية نقولولهم كي يجو يخطبو خياتكم قولو نفس الشيء	negative
dz_train_00114	@user ماكاش كيفاه نراطيه ماتش مرة في 6 أشهر.... بالاك يخلاص بتبهديلة تاني 🤣🤣	negative
dz_train_00115	@user اسمحيلي بصح ماكاش لازم تحليلهم الدصارة تع الفايسبوك . الا سحقو كاش حاجة يقولوهالك فالقسم	negative
dz_train_00116	كيفاش نتوما  تحطو حياتكم  و ڤع واش ديرو من صباح لعشية اومبعد ناس كي يبداو يحلو ف قاعهم  تقولو علاش \nKeep it privet… @user	negative
dz_train_00117	@user الحب ماكاش كامل ديجا هي مجرد فكرة يجيبو بيها الوقت بيكم	negative
dz_train_00118	@user وين راهم المسؤولين ؟ ماكاش الي يضرب عليهم غير الي يضرب فيهم على بيها قعدنا في الحضيض!	negative
dz_train_00119	@user ياودي واش دخلك ؟؟ وعلاش تقف معاها نتايا	negative
dz_train_00120	@user وعلاش متزوجاته ع خاطر عضلاته ؟ طبيعي تنسجم مع الاحداث المتغيرة	negative
dz_train_00121	@user وانت والسيد اللي أعدت تغريدته غايضكم الحال كي الناس راهي فرحانة  وعلاش؟؟!!🤔 ربنا هي ثاني بسبب  الفر… @user	negative
dz_train_00122	ونرجع للسؤال العويص الي معندوش حل ... \nوعلاش الليفربولي ميناقش في الكرة او باصح ميقدرش يناقشك في الكرة!؟ 🙄 \nوالله ص… @user	negative
dz_train_00123	@user وعلاش راكي مقلقا	negative
dz_train_00124	بقاو فيا غير هاذوك للي غشوا ف الإمتحانات الباكالوريا وحبسوهم ف لحباسات قد تصل مدة السجن إلى خمس سنوات وعلاش زعمة ما… @user	negative
dz_train_00125	وعلاش نحبو ، وحنا حا نتفارقو	negative
dz_train_00126	@user وعلاش تحكي معه من الاول اصلا	negative
dz_train_00127	@user وعلاش طيح غول	negative
dz_train_00128	الضرسة حيدتها وعلاش الحراق باقي فضرسة الي حداها 😭😭😭	negative
dz_train_00129	@user وعلاش عندهم رجال ؟!!!!	negative
dz_train_00130	@user وعلاش الغش؟	negative
dz_train_00131	@user @user وعلاش احنا ملائكة ؟ حتى احنا نسب فيهم .	negative
dz_train_00132	@user @user كلامك فيه تناقض .. وعلاش تدعي ؟	negative
dz_train_00133	@user وعلاش مايروحوش يديروها وين كاين زطايلية و لي فوايو ؟	negative
dz_train_00134	@user وعلاش تفضحي فينا	negative
dz_train_00135	- وعلاش راك لابس هذي لبسة ؟-مزال مادرتش التاويل ؟ -واش شريت؟\nربي يهدي ما خلق 🤲\n\nمنقول	negative
dz_train_00136	من علامات قلة التربـية و الادب \n- شحال تخلص؟- مزال مجبتيش ذراري ؟؟-واشبيك قاعد عازب ولا قاعدة عازبة؟- واش بيك شينت… @user	negative
dz_train_00137	@user وعلاش الي يمشي لل بحر يلم وسخو وراه ولي في شارع ميلوحش وسخو   وعلاش يلزم فما شكون ينظف وراه؟	negative
dz_train_00138	نتي نجمة فالسماء ضاوية وقلوب الناس ناسية\nيشمعة وعلاش طافية🚫😞	negative
dz_train_00139	@user الحمدلله كي فقتي روحك هبلتي 🤣🤣🤣🤣مرحبا بيك في مستشفى 🏥المجانين 🤣🤣🤣🤣	negative
dz_train_00140	RT @user هذا يوم كانت العاصمة ... عاصمة ...و قبل ما يدخلها أمثال أنس تينا الذي بقي بعقلية الدشرة المعقدة رغم أنه ولد في العاصمة ...…	negative
dz_train_00141	@user @user 🤣🤣🤣🤣🤣🤣🤣🤣 ياو احشم يا اكبر قهوي	negative
dz_train_00142	@user وهل من يقطن العاصمة كلهم ابناء العاصمة\nالاغلبية دخلوا من دشرة\nواستقروا بها\nاذا كلمة قهوي معناها kavi… @user	negative
dz_train_00143	نيتشه ديفوا يبانلي قهوي شوية.	negative
dz_train_00144	قولي لون عيونك قهوي من الاول \nموش لما انجي في الشمس لونهم\nعسلي	negative
dz_train_00145	استغرب من المستوى المتدني لوصلنا ليه لدرجة انو الناس قاعدة تتناقش و لي ينتاقد و لي يدافع على واحد اسمو انس تينا و ك… @user	negative
dz_train_00146	@user اخي مصطلح قهوي لا يريد به سكان الارياف هو مصطلح للناس اللي قليلة الأدب (العراية ) و رانا نتلاقاو بيهم كل… @user	negative
dz_train_00147	@user ألفاظ تدل علي أنك قهوي في تفكيرك لو كنت ولد لبلاد عيب تكتب هاذ لكلام لبنت بلادك 👌	negative
dz_train_00148	@user @user قهوي ؟ علابالك بلي الناس كي تقول القهويين تقصد القبايل ؟\nياخي بني عداس يازح	negative
dz_train_00149	@user يخيا اهم شى لونه قهوي😭😭😭😭🤎	negative
dz_train_00150	قهوي مشتفة من kavi اي قبايلي نتاع الجبل سموا بها عند نزوحهم للعاصمة. لاعلاقة للون البشرة	negative
dz_train_00151	كما قلنا سابقا كلمة ""قهوي"" لم تأتي من فراغ بل هي مشروع لعزل الأغلبية على الساحة و فرض أفكار تاجمعت عليهم قصرا و الا… @user	negative
dz_train_00152	@user بصفتك صحفي ربما لا تنزل الى هذا المستوى , واحد من الناس هاته الكلمة ليست فيها شائبة ونية مقعمزة إلا من… @user	negative
dz_train_00153	@user هذا التافه لا يدري اصلا معنى كلمة قهوي، من هذا المنبر و لي عندو عرف مع هذا التافه ماذا بينا يفهمه ا… @user	negative
dz_train_00154	@user عندنا حساسية من الجميع.  من جيراننا البربر. ومن اخواننا العرب. ومن الافارقة. وغاساما.    وكاننا شعب اغلبه قهوي .	negative
dz_train_00155	@user لازم نخترع لهم كاش مصطلح مضاد يبقالهم سبة آخر الدهر؛ يعني كل أسمر قهوي	negative
dz_train_00156	@user مسؤول قهوي @user	negative
dz_train_00157	عادة سيئة ظهرت في هذا الصيف يروح  لبحر يصورو ناس و ممبعد يدخل للتيك توك يحطو و يقول عليه قهوي باش يضحك الناس 🤮	negative
dz_train_00158	@user متفقين على القهويين بصح ثاني صاحب الفيديو قهوي في كلش	negative
dz_train_00159	@user قهوي احسن من الروز	negative
dz_train_00160	@user كلمة عنصربة..\nوكل لي راه يتفلسف بش يلقى تبريرات.. قهوي🤣	negative
dz_train_00161	@user لا مكانش منها قع، قتلك فيها مظلومية زايدة برك\nدور فاليوتوب تلقاهم كامل يمعنيو قهوي على صاحب السلوك السيء.	negative
dz_train_00162	@user @user @user @user طعمووك و طلقوك كي الهايشة \nروح سب روح اطلڨ لخنز تاع فمك\nم… @user	negative
dz_train_00163	تختلف عقليات هنا حسب المنطقة والسن يعني ماشي كي تختلف مع عبد تقول عليه قهوي وكعبة وتحس روحك هارب عليه ونتا مزالك في عالم ثالث	negative
dz_train_00164	كي يشوفو ماتريكيل ليبي يرحبو بيه و يفرحو بيه … بصح كي يشوفو ماتريكول من مدن داخلية يتشارو عليه بلي قهوي	negative
dz_train_00165	@user يخرجو عليك ، انتا شباب ماشي كيما انا قهوي 😭	negative
dz_train_00166	@user @user @user @user @user طبعا لسنا إخوة لا بالعرق ولا بالشكل ولا بالخريطة شاج… @user	negative
dz_train_00167	@user وشعبك وقتاش توقف معاه كيما راك واقف مع توتس وفلسطين	negative
dz_train_00168	@user واللهي نحب نعرف وقتاش نوصلو انفكرو كيف البلدان الي تحترم نفسها امعادش نوصفو كل راي مختلف بالمرتزق والخا… @user	negative
dz_train_00169	جامي نصحني واحد و تأثرت دايما يكون تركيد تاعي وقتاش يبلع فمو	negative
dz_train_00170	@user ياخي هذا مات وقتاش رجع من القامار🤭\n😅😅😅😅😅	negative
dz_train_00171	@user 😂😂😂 السبان معاهم أما وقتاش عرفو يتناقشو	negative
dz_train_00172	@user مسكينة عروستي 😿 ،واقيل راهي تخمم وقتاش عرسها	negative
dz_train_00173	@user وقتاش قالها هاذي خويا ..هاذي قديمة ..اضن الان راه بين الموت و الحياة	negative
dz_train_00174	@user و هذا وقتاش نطق؟؟؟	negative
dz_train_00175	لما تمشي لسوق الفريب وتركن سيارتك الحقيرة بجنب سيارة فخمة اخر طراز تابعة لوزارة مانحبش نسميها .\nتقول. علاش قلة الذو… @user	negative
dz_train_00176	@user وقتاش باش يبداو يخرجوا يشلطوا في رواحهم؟؟	negative
dz_train_00177	@user شفتي كفاه  .. \nتعرفي هاذي اللي نحكيلك عليها وقتاش اكتشفت زواجه السري يوم اتوفى والدها ماننساش يومها وا… @user	negative
dz_train_00178	@user للأسف شديد كاين لي ميعرفوش وقتاش تبدأ سنة الهجرية	negative
dz_train_00179	@user مزال مفهمتش وعلاه تسالني متين الف🤔وقتاش ديتها عليك🙄	negative
dz_train_00180	@user @user @user @user @user واييه ولكن شوف وقتاش جاو ملي هاد الكسول… @user	negative
dz_train_00181	@user واحد المتاحف في تطان ما عرفت وقتاش كيحلوهم مشيت ليهم لقيتهم سادين	negative
dz_train_00182	@user علاش وقتاش دخلت للحبس من أصله 😑\nصرااحة اسحاق بقی حل واحد وهو تغيير الشّعب .!!	negative
dz_train_00183	@user @user وقتاش شفت واحد يشيان في الحبس يا بوقوقو ، ماكلة و رقاد	negative
dz_train_00184	@user @user @user عاملة روحك ذكية بالله اسكت من وقتاش 50% في استفتاء ولا دولة تنجم	negative
dz_train_00185	شمعنتها انت ول حالة!!!!!!\nكيفاش تنجم تبرر انسان شد ظفلة بسيف عليها و احسبها كيما frigidaire ولا gaz \nوقتاش نتعلمو و… @user	negative
dz_train_00186	ميشفاش العبد وقتاش ناض😒	negative
dz_train_00187	@user \nوقتاش تفتحوا استيراد السيارات غبنتونا وين رانا عايشين واش هادا ولينا ندوروا بتاع عام دقيوس والنار… @user	negative
dz_train_00188	ونستنى فيك يالعمر وقتاش تجي ؟ 🕰	negative
dz_train_00189	RT @user التعب يسبب الهبال! \nراح تقولو علاش انتي من وقتاش كنتي بعقلك؟؟ \n🤣🤣🤣🤣🤣	negative
dz_train_00190	مجتمع لا يقبل الاختلاف❗️بالسيف يحبونا طوابع سكر \nوقتاش نفهم أن لا أحد يملك الحقيقة المطلقة \nوأنها غير موجودة أصلا	negative
dz_train_00191	انا ماسمعتش ان المواطنين قاعدين يساهم في اطفاء الحرايق.\nمهمة رجال الاطفاء والجيش. اش مدخلنا نحن ؟\nعقلية ! اللي يلقى… @user	negative
dz_train_00192	@user من وقتاش عندو الاخبار هادا باغي يثير الجدل و يجمع تعليقات و اعجابات	negative
dz_train_00193	@user وايييييه 😤😤😤 ما عرفتش وقتاش يوليو عندنا الاشخاص المناسبين في الاماكن المناسبة فبلاصة هاد الهواة	negative
dz_train_00194	@user تصور يقلك اش عاملة فيك السخانة وطول يقلك وقتاش نفرحو بيك 🙈انا نلكمه طول👊👊👊🤣🤣🤣	negative
dz_train_00195	@user علاه وقتاش مات 😭 @user	negative
dz_train_00196	@user هذا رايك و انت حر فيه  بطبيعة ..\nو مانيش مستغرباااا من رايك ياخي انت من وقتاش تعجبك حاجة ...\nاصلا انت د… @user	negative
dz_train_00197	@user وقتاش نشوفوووووو هذو الملاعب ولا غير تتحدثون عنهم	negative
dz_train_00198	@user @user و انت كي تقطع طريق كاش واحد دار فيك مزية؟\nكاين القانون  يقولك وين تقطع وقتاش عندك الأولوية، ا… @user	negative
dz_train_00199	@user الاتراااك يكرهووو العرب وقتاش تفهموها هادي	negative
dz_train_00200	@user وقتاش ؟!\nاه على العرض العسكري هههههه لا غير عاودها ذاك نهار كنت مقلقة	negative
dz_train_00201	@user هدوء متاع واد ساكت ما تعرفش وقتاش يفيض 🤣	negative
dz_train_00202	حابة نعرف هاذو وينتا كان عندهم رأي و علاش ماسمعناش بأراءهم  و وقتاش مثلو الشعب ؟؟؟؟ @user	negative
dz_train_00203	@user وقتاش يفرج ربي و ينحي الشك لي بيا	negative
dz_train_00204	RT @user شريكه في الجريمة فاق ولو بصفة متأخرة وأنت وقتاش يا دغفة يا مدك 😀 @user	negative
dz_train_00205	شريكه في الجريمة فاق ولو بصفة متأخرة وأنت وقتاش يا دغفة يا مدك 😀 @user	negative
dz_train_00206	@user كي شغل راك تهدر على بابا :) ما علاباليش وش يدير البرا مي نهار طول و هو فالدار .. عساس وقتاش دخلنا و وق… @user	negative
dz_train_00207	@user من وقتاش\nنعرفها مجرد مزرعة لرعاة البقر	negative
dz_train_00208	@user مستفزين ،كي ناس الصحرا يشوفو كلامهم كيفاش ؟ وقتاش يتعلمو يحترمو ثقافات الاخرين.وزيد جهلهم كبير ما علابا… @user	negative
dz_train_00209	RT @user من وقتاش قطر عندها تاريخ في كرة القدم!!!🤔😅 @user	negative
dz_train_00210	@user مرحبا بيك كلبي	negative
dz_train_00211	@user كيفي اقسم بالله خاصة هذاك الي يكسر الباب بالطبطيب \nيحسبك قاعدة عند الباب تستني وقتاش يطبطب\nوالحديث قياس🤣😉	negative
dz_train_00212	@user الدفاع الدفاع وقتاش نهاجمو ؟؟	negative
dz_train_00213	@user الشعب الجزائري نائم وقتاش يفيقوا	negative
dz_train_00214	@user 😂😂 هوما اي واحد يخمم بطريقة مغايرة يدخلوه في خانة الزندقة\nانا مرة كتبت هنا استغفر الله العظيم ، جات وحدة… @user	negative
dz_train_00215	@user والله شفت الفديو و قعدت نستنى فيك وقتاش تغرد 😂😂😂😂😂.. يا شمايتية انا متشمت اكثر منك ..😉	negative
dz_train_00216	@user وقتاش قالو لكلام هذا؟؟؟؟ لووووول	negative
dz_train_00217	@user ربحت حرية تعبير ؟ وقتاش 😒	negative
dz_train_00218	في مصطلح القهوي (لي انا شخصيا جامي استعملتو) .. راكم تتناقشو على المصطلح مش على الظاهرة! \nحنا وعلاش دايما نركزو مع… @user	negative
dz_train_00219	@user وعلاش الزوج يلبس معاها الذهب 😂كل ما ذكرته سابقا استعماله مشترك بينهم إلا الذهب ذهبها 😂	negative
dz_train_00220	@user وعلاش ماكانش توظيف يا عباد الله الشباب ضاع رانا بشهاداتنا و ماكانش خدمة علاه يا مسلمين علاه ا عباد الله	negative
dz_train_00221	@user عارفين ومعنداش شك فيك وعلاش العاقلة عندكم منسية	negative
dz_train_00222	@user وعلاش ذكري سيئة ؟ وعلاش حظك عطيب؟ وعلاش مخزنينها ذكري أصلا؟	negative
dz_train_00223	@user يبعثولك يحكو معاك ، يضحكو ويقولو معريفة خير، من بعد يعطوك بلوك !!\nوالله حبيت نفهم علاش بعثتلي وعلاش بلو… @user	negative
dz_train_00224	@user وعلاش الحوتة المفترسة اللي راهي معاه راح تخليه \nهذي تأكله لي دقيقة	negative
dz_train_00225	وعلاش ياليل بليتيني بالتخمام !	negative
